id,slope,intercept
0,1.13262671959831,-219.723905088439
1,-1.84735371122965,40.4823287784977
2,-4.32522701584187,305.48640775213
3,-2.92156991026415,220.157946572679
4,-0.710016888247284,226.758209006993
5,0.095076395670922,9.90896522030036
6,0.011041483026607,-7.19714143017561
7,-2.61367960357904,0.771466318678506
8,-0.662393443826948,81.3296723271425
9,-0.022244961975697,4.21109184026308
10,2.15260439954138,-95.3404690253745
11,2.84101208674263,342.305177145791
12,-1.80098037627529,-321.095505641753
13,4.36955635748939,-404.514139471065
14,-0.32731442370911,-100.658325495617
15,-0.912256680649336,70.463080147201
16,3.337171834989,35.003095587687
17,-1.40472273316644,-12.0111623553071
18,-0.424746154648117,216.380428831083
19,0.542935177162127,143.947230106091
20,1.1192688776166,-15.015948013636
21,-0.88486475953854,43.8177076944011
22,-2.66428641739446,392.170836798222
23,0.60050269950442,55.7941362194292
24,2.10285415610202,-339.296192214481
25,-0.895907537146627,303.215074134612
26,-0.154963687981916,-35.6414343207646
27,-0.383874053804336,-11.6235872661716
28,3.05624223848253,385.49686990266
29,-0.652559372494466,-196.558468508453
30,1.46287520866374,60.7360100124491
31,0.438154874906978,-32.7016167868948
32,2.42702313813509,31.2906286194153
33,0.492687634504178,54.8156040205358
34,0.403338409138797,88.6232884402629
35,0.593046518701414,-60.698976446518
36,0.390944601515289,26.9432477713726
37,0.516737582203558,23.5761348071202
38,0.405919888697793,126.564408854876
39,-0.50970258277795,43.8508180158392
40,-0.395517522146666,-100.631720320071
41,-4.42707517491422,327.769060600136
42,-1.43196391668283,-153.096375981547
43,-0.668126808996425,-74.0703146390571
44,-1.96489287361465,-121.171555860321
45,-0.792867884235654,64.5974674706193
46,3.00714742284054,194.64987385964
47,4.38831193530115,245.349186220665
48,0.353774527063329,120.812807951555
49,-0.59953151375385,50.4007641221684
50,-1.11187105135065,188.152104051677
51,-0.220546217972099,-68.3021477950607
52,4.68303967815455,274.264130660798
53,-1.13997204320004,-160.645088480386
54,-1.97158961571681,-129.544488738605
55,-0.61267139826288,-2.17399559038256
56,-0.418466094288193,-21.1437209157389
57,3.59298311717262,186.382924215865
58,0.072673100627459,79.1128032999035
59,0.463425120473888,-0.649488547811416
60,4.60225631998976,306.892911073359
61,0.252741656734927,81.7619028866783
62,2.24090351665257,79.8324515586663
63,-1.99565604975273,-110.978799156277
64,1.30948860208365,-269.021335247562
65,-0.00193181276515,-1.85139894866306
66,-3.78122068656413,84.3801140403705
67,0.027370213599132,-27.5827248743592
68,-0.007020532272929,-1.31671855648289
69,-0.886794509026691,350.449553371927
70,-1.96921898354301,-288.163653201956
71,-0.609610306911948,-48.7725690395384
72,3.02667138345553,-71.1962206999714
73,-0.145156090163548,-6.35762126654047
74,-1.81953173859336,45.73204087977
75,2.10975051132524,77.2169127038034
76,-1.36522194551003,-30.1451614649707
77,1.96413199376257,-270.189010520094
78,-1.5824555961689,324.56010082609
79,0.129661237899289,5.754377799335
80,-0.232171852158829,33.1129717492499
81,0.054795289787932,4.34735795434132
82,1.79564805596461,-242.846655771775
83,-3.24685090262044,-208.981252924161
84,4.45524245377815,127.820517997846
85,1.3213148830865,298.839009483256
86,2.18641901249506,-175.308770457431
87,-0.408818213588496,74.7055767277315
88,-1.8986274294818,154.844706062752
89,0.480455353737788,33.6547100105096
90,-1.98082035148681,73.7316705961044
91,1.04799061273214,315.679130276779
92,-0.307096186992196,31.0981146204113
93,3.91768059410371,248.80554449057
94,-0.109248594992555,12.1293074416059
95,2.85172400309416,-237.390106874464
96,1.61573688068391,-37.8911853104723
97,0.561335690053342,147.259026293182
98,-0.107990861283216,-44.7606378474966
99,-1.20477163046678,145.78537997402
100,3.45533508789027,-146.460834519071
101,-0.365421533883985,-46.0319684736839
102,-0.217232158139981,-0.361064456188295
103,0.055081805832801,6.18322643443386
104,-3.27969593193521,-463.511767909978
105,0.016615971967391,42.2196320771569
106,-3.83947242813715,-72.9978406442453
107,-0.029755267035645,-138.014520760671
108,0.091741078261604,4.35288337682793
109,-0.531424054063472,-28.048812228899
110,-1.22686004197897,93.1257125992675
111,-2.69914390532016,106.347802364621
112,-0.594628901581707,-313.93536852482
113,1.46554106108789,-373.216841320468
114,1.88503022378989,0.479527493687783
115,3.53144217420699,88.7977333984611
116,-0.187600552186143,-58.083060769917
117,-0.59397614828779,58.5380846069387
118,0.815318785190553,3.55466618985656
119,2.82714985853032,292.634823641428
120,1.0620299698401,27.2300896305454
121,0.146675067291598,28.0550174087553
122,-2.02035736859078,334.602358867482
123,-0.056827552405556,2.38822033672887
124,-1.51962176385533,110.370935115547
125,-2.17106242807304,105.435343765452
126,0.556876383240276,-39.1209127934142
127,-1.7353080416815,231.660203675239
128,0.358970710284574,23.3632381695476
129,0.962377776987378,-235.003290147801
130,1.09749591695274,61.9777748969323
131,-0.916221820616774,-199.635509779083
132,-1.55372599092474,-43.9689841499895
133,-0.914141228620002,108.411764606427
134,0.078506874546685,-8.37365596314347
135,0.094515949623596,-149.451570301934
136,-0.108264536670532,-47.3289946785347
137,0.102992788115091,39.4324147858001
138,-0.095448675929704,304.043675241909
139,-2.65235281979752,-13.3671558316946
140,-0.74533127147703,94.4309051889806
141,-2.09423509915696,174.545603144109
142,0.338276264905375,322.508977767561
143,0.00452740260538,-141.196221313486
144,-0.988826455998515,-63.7495058215317
145,-0.92689023546982,90.2705421827498
146,-0.042976789077855,-2.44409904131207
147,-0.142396236459282,231.417419292424
148,-4.4818478013194,249.545292776665
149,-1.25464158629486,-47.2656381867928
150,1.17139760376283,167.938000676124
151,3.18522235110233,-266.633200139394
152,-0.548057292635711,8.63758534810111
153,1.12386403575448,121.194512681917
154,1.60976134938558,172.067990389768
155,0.421792687451183,199.998717568811
156,1.06336619756927,-53.1877509684069
157,0.644678263984981,-85.4276774760424
158,-1.23000415163222,177.073712848609
159,-0.035463743621109,23.7229616192987
160,-0.671063395511006,-83.4646834230745
161,-1.92011822446568,242.433390028651
162,-0.142740369310199,-7.83281856644428
163,0.014989930511229,21.9320233890947
164,-1.64089994702258,227.885787784539
165,0.340656896372472,-14.5520118644841
166,0.000358478520214,0.800854569882336
167,-0.074325177931856,0.473512887037399
168,0.285677989044382,14.246133630218
169,0.620195622856039,21.8885566153635
170,-2.64713690704784,189.137036792252
171,0.056745223587554,-27.0434976763249
172,0.216495236989064,94.0383303932474
173,-0.345065823497917,20.241130511329
174,1.73483112455976,-6.60030804701327
175,0.067145992476545,-1.84324605160979
176,1.4108397729868,64.7468377077862
177,0.053046311247458,-5.70030553909916
178,0.099290027798888,2.03751553379682
179,-0.002803839056344,-3.02461194596712
180,0.770854877085233,125.512211945842
181,-2.16317935263668,-61.4361807956781
182,-2.33419347632126,-331.273680001054
183,-1.34091224012957,-94.4298229312347
184,0.651972348137856,-113.768507194202
185,0.882424710542011,-155.759530699331
186,-1.76802466006349,206.636024656617
187,2.79956331106551,103.341584730508
188,-0.220768514276561,-6.96282507108387
189,2.6946530556615,-301.006338293464
190,-3.13719084139028,-316.920305804385
191,-1.71185183933554,-77.4404830470387
192,1.21607971539685,-44.4950200433748
193,0.134948299147395,83.6369160922444
194,-3.26778602212062,283.446402479868
195,2.32864875868234,-395.590859015582
196,-1.19215035515002,-10.1817801408929
197,-2.36510255148003,-271.64941864446
198,3.49558151989758,-173.154576207082
199,0.376157168943489,76.6744402502712
200,-2.01204186241648,33.7175405147906
201,0.109460802944053,6.59449570020059
202,-0.388668431527423,-210.303274449403
203,-0.223808118603904,-231.427437700338
204,-0.033216645219452,-4.71514231274279
205,-0.528777104822386,-181.862749488361
206,0.369221255457055,-105.433017353266
207,0.537448831620014,175.163838164815
208,0.698387590920483,-95.7808026229003
209,2.63673427505188,139.628693378943
210,0.418476998990313,-269.431412369372
211,-1.18140336881095,52.5514396139116
212,2.69992866678352,-174.051330486338
213,-2.41107352018671,-121.005550502085
214,2.87960999755369,-283.893611886657
215,0.031195806534933,-4.72182192767824
216,1.2005706853931,192.175728808618
217,1.011811637867,-314.388804290078
218,1.44333742122636,-219.324713398562
219,-0.243484673411095,14.8194855254538
220,-0.867800387551148,13.8705920292194
221,-0.070542513949058,7.81884022061374
222,1.62771225678986,-211.200519719776
223,-0.522590543452767,-22.7129985453841
224,0.012320450960656,31.1668797000109
225,-0.409985964824902,46.0027960985672
226,0.610396158674278,-115.180823334526
227,-1.37561705725528,-206.85990349706
228,-0.221126173806482,110.529211878381
229,-4.36153749844865,-86.0741287779999
230,-0.663409734566846,-19.9244071201008
231,-1.42736654111952,-121.744221697349
232,-1.81195796646687,-162.331516722978
233,-0.266698269794352,-81.5278388864954
234,-0.856350231325481,-41.7837402676157
235,2.57297870766323,-256.934539084676
236,-0.113982258445849,-3.19750861544391
237,-0.269846037792141,-278.535159469887
238,-1.22424420931649,-94.6006941353908
239,4.19949336646219,-58.6344510015913
240,1.36611661631619,73.6123628474033
241,2.73876642668998,45.2109657392664
242,-0.630824135202479,111.019282348453
243,-0.142220447157821,9.03075333150943
244,1.15295277246509,-173.900483847054
245,-0.759503939822825,154.64687735412
246,-0.421798123868051,-22.3188517107123
